21	210318	cups of paper or plastic
37	370005	asphalting
6	60298	buckles of common metal [hardware]
9	90450	sound transmitting apparatus
9	90209	projection screens
7	70012	apparatus for drawing up beer under pressure
3	30210	dental bleaching gels
16	160139	rubber erasers
8	80237	scraping tools [hand tools]
21	210181	earthenware saucepans
28	280166	bags especially designed for skis and surfboards
9	90251	exposure meters [light meters]
39	390003	water supplying
28	280052	discuses for sports
5	50131	thermal water
6	60306	slings of metal for handling loads
6	60071	safety chains of metal
35	350094	arranging subscriptions to telecommunication services for others
30	300242	chocolate spreads containing nuts
8	80101	cuticle nippers
9	90831	stands adapted for laptops
36	360073	business liquidation services, financial
1	10614	glucose for industrial purposes
26	260045	numerals for marking linen
6	60121	door bells of metal, non-electric
41	410088	rental of video cameras
7	70019	valves [parts of machines]
7	70395	shock absorber plungers [parts of machines]
3	30112	hydrogen peroxide for cosmetic purposes
40	400002	processing of cinematographic films
30	300134	pâtés en croûte
9	90523	directional compasses
5	50197	lupulin for pharmaceutical purposes
12	120085	gears for bicycles
12	120164	stroller covers
5	50316	royal jelly for pharmaceutical purposes
12	120141	vehicle running boards
20	200223	busts of wood, wax, plaster or plastic
9	90061	audiovisual teaching apparatus
10	100265	acupressure bands
21	210312	cleaning tow
9	90341	megaphones
5	50328	medicines for human purposes
11	110052	water heaters
11	110081	heaters for vehicles
28	280117	toy air pistols
20	200324	crucifixes of wood, wax, plaster or plastic, other than jewelry
6	60236	greenhouses of metal, transportable
7	70303	typographic presses
37	370060	furniture restoration
6	60184	wire cloth
19	190082	bituminous coatings for roofing
11	110186	wash-hand basins [parts of sanitary installations]
5	50021	preparations for destroying noxious animals
19	190149	planks of wood for building
9	90200	compasses for measuring
7	70437	compressors for refrigerators
7	70206	embossing machines
20	200201	air cushions, not for medical purposes
45	450046	evening dress rental
31	310070	garden herbs, fresh
3	30146	pomades for cosmetic purposes
5	50055	insecticides
8	80026	beard clippers
31	310048	distillery waste for animal consumption
17	170107	insulating tapes 
18	180058	rucksacks
14	140049	copper tokens
6	60020	tie plates
21	210046	insulating flasks
1	10424	persulfates
19	190240	roofing, not of metal, incorporating photovoltaic cells
29	290054	fat-containing mixtures for bread slices
21	210323	isothermic bags
41	410057	cinema presentations
6	60301	knobs of metal
12	120096	bicycle saddles
8	80290	emergency hammers
2	20046	colophony*
39	390031	electricity distribution
42	420212	providing scientific information, advice and consultancy relating to carbon offsetting
5	50308	camphor oil for medical purposes
5	50152	nervines
6	60224	girders of metal
44	440037	wreath making
41	410227	providing user ratings for entertainment or cultural purposes
20	200199	wickerwork
40	400045	nickel plating
41	410013	rental of show scenery
12	120206	automobile tires
36	360063	rent collection
11	110172	griddles [cooking appliances]
5	50219	mustard for pharmaceutical purposes
11	110077	heating boilers
18	180128	baggage tags
43	430024	café services
9	90409	pressure measuring apparatus
3	30072	washing soda, for cleaning
15	150006	sticks for bows for musical instruments
20	200226	picture frame brackets
5	50134	solvents for removing adhesive plasters
19	190182	stained-glass windows
7	70003	converters for steelworks
3	30085	lacquer-removing preparations
5	50049	bandages for dressings
26	260009	knitting needles
9	90798	resuscitation training simulators
14	140009	silver thread [jewellery]
10	100150	operating tables
12	120192	turbines for land vehicles
1	10174	chimney cleaners, chemical
35	350100	compilation of statistics
29	290147	meat, tinned
10	100135	resuscitation apparatus
7	70312	vacuum pumps [machines]
5	50129	mineral waters for medical purposes
1	10009	bacteriological preparations for acetification
25	250021	neck gaiters
9	90532	densitometers
1	10164	ketones
29	290139	snail eggs for consumption
36	360059	providing financial information
1	10474	sebacic acid
11	110058	laboratory burners
40	400016	shoe staining
12	120214	inner tubes for bicycle tyres
2	20098	annotto [dyestuff]
4	40004	fuel with an alcohol base
5	50310	crystallized rock sugar for medical purposes
30	300238	prepared rice rolled in seaweed
12	120199	cars
8	80006	leather strops
19	190259	plastic landscape edgings
21	210013	watering devices
9	90023	magnets
19	190091	foundry moulds, not of metal
10	100101	soporific pillows for insomnia
21	210230	painted glassware
25	250125	bathing trunks
7	70525	electrodes for welding machines
1	10692	vitamins for the food industry
30	300243	flour-based dumplings
28	280173	tennis ball throwing apparatus
9	90189	diffraction apparatus [microscopy]
25	250072	shirt yokes
5	50133	elixirs [pharmaceutical preparations]
3	30157	turpentine for degreasing
1	10601	oils for currying leather
9	90593	acoustic couplers
11	110272	water flushing installations
9	90627	abacuses
6	60115	iron, unwrought or semi-wrought
16	160131	nibs
9	90111	sound recording carriers
1	10569	silver nitrate
44	440032	chiropractic
16	160087	painters' easels
28	280175	snow globes
16	160196	modelling materials
9	90083	chargers for electric accumulators
1	10472	soap [metallic] for industrial purposes
16	160271	starch paste [adhesive] for stationery or household purposes
9	90151	monitoring apparatus, other than for medical purposes
9	90003	reflective articles for wear, for the prevention of accidents
20	200296	door stops, not of metal or rubber
1	10593	cellulose ethers for industrial purposes
12	120003	couplings for land vehicles
1	10150	carbonic acid
1	10538	toluene
11	110053	bakers' ovens
3	30058	eau de Cologne
34	340025	cigarillos
31	310156	sardines, live
10	100148	suspensory bandages
11	110194	level controlling valves in tanks
1	10403	toxic gas neutralizers
5	50041	bath preparations for medical purposes
1	10710	animal manure
7	70061	glow plugs for Diesel engines
21	210045	bottles
16	160137	shields [paper seals]
3	30145	pumice stone
19	190059	schists
37	370102	diaper cleaning
8	80264	hobby knives [scalpels]
37	370129	swimming-pool maintenance
19	190096	clay*
12	120077	vehicle bumpers
1	10065	amyl alcohol
25	250010	overalls
5	50111	dental impression materials
6	60473	folding doors of metal
38	380028	paging services [radio, telephone or other means of electronic communication]
3	30049	shoemakers' wax
5	50372	pants, absorbent, for incontinence
3	30077	degreasers, other than for use in manufacturing processes
2	20047	colorants*
4	40015	candles*
1	10394	methane
16	160031	pencils
12	120043	mine cart wheels
5	50278	sugar for medical purposes
20	200139	bed casters, not of metal
21	210189	porcelain ware
30	300070	flavourings, other than essential oils, for cakes
31	310169	freeze-dried fishing bait
21	210408	pasta makers, hand-operated
2	20058	dyes*
1	10490	caustic soda for industrial purposes
4	40053	coal tar oil
36	360028	fiduciary
16	160323	bags for microwave cooking
40	400038	crease-resistant treatment for clothing
20	200181	locks, not of metal, for vehicles
7	70236	coin-operated washing machines
30	300167	relish [condiment]
26	260121	hair curling papers
29	290071	koumiss
7	70306	punching machines
11	110189	luminous tubes for lighting
41	410223	video editing services for events
14	140179	crucifixes of precious metal, other than jewellery
14	140024	chains [jewelry]
5	50423	wheat germ dietary supplements
20	200146	handling pallets, not of metal
19	190167	greenhouses, transportable, not of metal
8	80084	stamping-out tools [hand tools]
12	120266	cigar lighters for automobiles
6	60062	padlocks of metal, other than electronic
8	80203	silver plate [knives, forks and spoons]
9	90171	appliances for measuring the thickness of leather
24	240029	bed covers
1	10297	fissionable material for nuclear energy
39	390083	transport reservation
1	10200	must-fining preparations
18	180127	randsels [Japanese school satchels]
5	50294	adhesive bands for medical purposes
11	110312	electric appliances for making yoghurt
12	120256	snowmobiles
40	400130	pasteurizing of food and beverages
9	90242	gauges
11	110229	lighting apparatus for vehicles
34	340013	cigars
37	370006	motor vehicle maintenance and repair
29	290064	yolk of eggs
30	300125	sorbets [ices]
9	90204	water level indicators
8	80060	shears
39	390041	transport by pipeline
20	200168	tent pegs, not of metal
1	10337	glycol
20	200330	head support cushions for babies
37	370001	furniture maintenance
11	110046	bidets
14	140034	coins
7	70095	hoists
9	90441	choking coils [impedance]
3	30134	shampoos*
12	120157	pneumatic tyres
21	210198	rat traps
27	270010	carpets for automobiles
6	60111	tubbing of metal
35	350150	targeted marketing
11	110207	air purifying apparatus and machines
29	290205	vegetable-based cream
42	420175	recovery of computer data
17	170024	compositions to prevent the radiation of heat
40	400113	offset printing
12	120255	shopping trolleys
1	10190	chrome salts
20	200231	drain traps [valves] of plastic
10	100276	spacers for inhalers
37	370127	restoration of musical instruments
30	300143	husked oats
11	110116	desalination plants
8	80136	vegetable choppers
5	50196	liniments
1	10382	magnesite
29	290132	clams, not live
7	70162	sewage pulverizers
30	300075	ice, natural or artificial
36	360054	financial consultancy
9	90163	electric apparatus for commutation
5	50389	appetite suppressants for medical purposes
12	120008	repair outfits for inner tubes
18	180055	harness for animals
19	190006	slate
24	240113	place mats of textile
16	160269	almanacs
5	50332	medicinal drinks
21	210127	buckets made of woven fabrics
10	100088	armchairs for medical or dental purposes
16	160013	scrapbooks
26	260053	zip fasteners
41	410102	vocational guidance [education or training advice]
30	300114	potato flour*
1	10192	mastic for leather
29	290011	buttercream
5	50119	deodorants, other than for human beings or for animals
16	160106	histological sections for teaching purposes
10	100184	contraceptives, non-chemical
11	110099	air-conditioning apparatus
10	100155	cupping glasses
1	10256	flashlight preparations
16	160358	paint trays
11	110346	head torches
13	130022	rifles
11	110014	air-conditioning installations
35	350022	typing
7	70518	moving walkways
25	250018	suspenders
1	10576	methyl benzol
6	60206	springs [metal hardware]
25	250092	layettes [clothing]
30	300084	coffee beverages with milk
39	390004	air transport
9	90774	biochips
5	50405	biological tissue cultures for medical purposes
12	120022	trucks
20	200307	labels of plastic
6	60064	ferrules of metal for walking sticks
41	410227	providing user rankings for entertainment or cultural purposes
21	210086	drinking horns
7	70526	electric welding apparatus
37	370105	providing information relating to repairs
19	190092	cement for furnaces
12	120067	casting cars
18	180047	tool bags, empty
5	50330	diagnostic preparations for medical purposes
7	70511	racket stringing machines
20	200266	carts for computers [furniture]
7	70559	brushes for vacuum cleaners
1	10257	fuel-saving preparations
21	210344	make-up removing appliances
4	40084	fuel oil
40	400111	printing
29	290233	tagine [prepared meat, fish or vegetable dish]
28	280079	games*
13	130071	tanks [weapons]
19	190224	figurines of stone, concrete or marble
28	280253	yoga swings
29	290173	preserved garlic
10	100255	anti-nausea wristbands
6	60388	tombstone stelae of metal
1	10428	slag [fertilisers]
30	300139	peanut confectionery
21	210413	wine pourers
21	210325	lunch boxes
4	40070	paraffin
5	50237	paper for mustard plasters
9	90766	interactive touch screen terminals
44	440227	viticulture services
8	80109	rakes [hand tools]
6	60210	floors of metal
1	10525	fuller's earth for use in the textile industry
6	60302	rods of metal for brazing
19	190093	cement for blast furnaces
20	200322	shoe pegs, not of metal
39	390038	freight [shipping of goods]
20	200221	identification bracelets, not of metal
21	210353	food steamers, non-electric
6	60361	ladders of metal
5	50303	stick liquorice for pharmaceutical purposes
16	160177	printers' blankets, not of textile
41	410010	organization of competitions [education or entertainment]
5	50277	styptic preparations
1	10152	calcium carbide
1	10302	fluorine
29	290071	kumys
9	90676	voltage surge protectors
5	50066	rubber for dental purposes
7	70457	filters being parts of machines or engines
18	180128	luggage tags
6	60161	filings of metal
1	10351	petroleum dispersants
1	10104	barium compounds
5	50324	collodion for pharmaceutical purposes
7	70172	elevating apparatus
30	300179	soya sauce
25	250014	boots*
9	90761	scales with body mass analyzers
11	110299	sinks
25	250110	wooden shoes
18	180015	canes*
29	290172	aloe vera prepared for human consumption
10	100011	hot air therapeutic apparatus
7	70577	tilling machines for agricultural purposes
1	10022	adhesive preparations for surgical bandages
10	100264	robotic exoskeleton suits for medical purposes
35	350006	commercial information agency services
31	310150	flaxseed for animal consumption
10	100028	babies' bottles
31	310026	oil cake
41	410009	presentation of circus performances
5	50417	tanning pills
1	10314	francium
9	90662	mouse pads
26	260076	haberdashery ribbons
7	70530	electric arc welding apparatus
1	10360	hypochlorite of soda
12	120007	inner tubes for pneumatic tires
7	70051	harvesting machines
6	60148	weather- or wind-vanes of metal
22	220117	bivouac sacks being shelters
7	70225	stropping machines
23	230012	worsted
3	30009	starch glaze for laundry purposes
42	420198	conversion of data or documents from physical to electronic media
16	160310	viscose sheets for wrapping
8	80256	apparatus for tattooing
2	20077	shellac
6	60266	steel buildings
1	10449	praseodymium
9	90470	remote control apparatus*
21	210242	bobeches
1	10574	barium sulfate
18	180129	saddlecloths for horses
1	10239	dehydrating preparations for industrial purposes
1	10718	dendrimer-based polymers for use in the manufacture of capsules for pharmaceuticals
11	110049	hydrants
40	400131	wine making for others
25	250012	caps being headwear
39	390115	replenishment of vending machines
6	60026	braces of metal for handling loads
11	110154	ash pits for furnaces
44	440212	health counselling
24	240098	non-woven textile fabrics
5	50244	first-aid boxes, filled
6	60013	railway switches
31	310003	algae, unprocessed, for human or animal consumption
9	90660	decorative magnets
1	10273	enzymes for industrial purposes
13	130026	hunting firearms
17	170120	window stops of rubber
14	140074	precious stones
15	150065	mutes for musical instruments
26	260133	charms, other than for jewellery, key rings or key chains
8	80064	wrenches [hand tools]
33	330015	liqueurs
30	300258	quinoa, processed
16	160103	correcting fluids [office requisites]
19	190027	building timber
1	10618	isinglass, other than for stationery, household or alimentary purposes
26	260096	cords for trimming
6	60466	jerrycans of metal
6	60336	partitions of metal
36	360117	providing rebates at participating establishments of others through use of a membership card
20	200121	curtain rollers
7	70245	handling apparatus for loading and unloading
25	250034	sweaters
17	170013	weatherstripping
1	10287	europium
20	200123	window fittings, not of metal
7	70225	blade sharpening [stropping] machines
20	200049	stag antlers
34	340036	ashtrays for smokers
40	400099	boilermaking
29	290034	cheese
16	160125	drawing instruments
28	280143	elbow guards [sports articles]
17	170085	adhesive tapes, other than stationery and not for medical or household purposes
7	70234	washing machines [laundry]
10	100244	analyzers for bacterial identification for medical purposes
19	190043	limestone
5	50399	oxygen for medical purposes
30	300208	cheeseburgers [sandwiches]
31	310170	edible flowers, fresh
9	90069	automatic indicators of low pressure in vehicle tires
9	90695	downloadable music files
41	410104	translation
6	60119	tinplate packings
30	300119	rice
24	240082	door curtains
9	90368	ohmmeters
40	400081	air deodorising
12	120094	spokes for bicycle wheels
21	210129	earthenware
9	90184	cameras [photography]
14	140064	gold thread [jewellery]
2	20036	coatings for tarred felt [paints]
7	70415	coffee grinders, other than hand-operated
5	50017	anaesthetics
9	90649	time clocks [time recording devices]
35	350070	rental of advertising space
27	270008	door mats
9	90098	sheaths for electric cables
8	80189	sickles
11	110064	toilets, portable
1	10270	sizing preparations
11	110249	anti-dazzle devices for vehicles [lamp fittings]
16	160141	punches [office requisites]
31	310172	soya beans, fresh
6	60208	tent pegs of metal
7	70094	coal-cutting machines
19	190160	tanks of masonry
8	80242	depilation appliances, electric and non-electric
22	220011	fishing nets
5	50064	calomel [fungicide]
9	90290	heliographic apparatus
4	40054	coal naphtha
9	90175	densimeters
11	110258	waffle irons, electric
10	100131	apparatus and installations for the production of X-rays, for medical purposes
33	330004	anise [liqueur]
5	50009	aldehydes for pharmaceutical purposes
16	160037	mats for beer glasses
30	300282	crème brûlée
9	90062	coin-operated musical automata [juke boxes]
2	20121	ink for printers and photocopiers
6	60078	pegs of metal
7	70584	floating production storage and offloading [FPSO] units
1	10332	getters [chemically active substances]
20	200220	bottle fasteners, not of metal
7	70546	window closers, electric
28	280089	theatrical masks
36	360064	stamp appraisal
10	100051	orthopaedic footwear
9	90403	weights
22	220013	hemp fibres
5	50471	antibacterial soap
7	70496	machines for the textile industry
16	160001	steel letters
3	30115	jasmine oil
32	320054	protein-enriched sports beverages
16	160112	chalk holders
6	60083	keys of metal
26	260140	ribbons for the hair
21	210016	watering cans
24	240009	bolting cloth
44	440199	landscape design
28	280177	bodyboards
28	280102	surfboards
2	20095	minium
1	10422	percarbonates
2	20077	gum-lac
11	110010	air cooling apparatus
11	110349	microbubble generators for baths
1	10087	fuel for nuclear reactors
10	100262	portable hand-held urinals
28	280016	dolls' feeding bottles
25	250167	ski gloves
7	70448	dividing machines
6	60389	memorial plates of metal
16	160111	tailors' chalk
12	120249	camping cars
35	350051	marketing research
16	160367	banknotes
5	50480	medicated soap
6	60367	enclosures of metal for tombs
34	340020	cigarettes
19	190033	wood veneers
39	390013	ice-breaking
6	60233	sills of metal
19	190037	pitch
29	290176	low-fat potato chips
18	180066	parasols
1	10242	dextrin [size]
26	260046	collar supports
5	50216	rat poison
9	90177	laboratory trays
15	150034	mouthpieces for musical instruments
18	180032	curried skins
30	300034	cereal preparations
2	20098	annatto [dyestuff]
30	300152	artificial coffee
12	120276	side view mirrors for vehicles
10	100121	umbilical belts
1	10329	gelatine for photographic purposes
5	50020	angostura bark for medical purposes
44	440180	hair implantation
13	130053	pyrophoric substances
3	30212	preparations to make the leaves of plants shiny
18	180016	walking stick seats
7	70423	food preparation machines, electromechanical
8	80009	cutter bars [hand tools]
42	420118	geological prospecting
9	90780	batteries for electronic cigarettes
5	50463	lyophilized meat adapted for medical purposes
30	300020	candies
1	10092	nitrogen
20	200027	wood ribbon
35	350063	economic forecasting
31	310173	cannabis plants
21	210187	polishing materials for making shiny, except preparations, paper and stone
8	80039	paring irons [hand tools]
21	210022	glass flasks [containers]
8	80037	sharpening steels
24	240100	sleeping bag liners
1	10585	bromine for chemical purposes
2	20038	white lead
20	200188	tables of metal
42	420217	scientific laboratory services
19	190203	cabanas, not of metal
9	90817	nanoparticle size analyzers
6	60254	tombs of metal
43	430160	rental of transportable buildings*
28	280249	inflatable games for swimming pools
29	290217	milk substitutes
5	50057	medicated candies 
11	110298	shower cubicles
30	300270	shaved ice with sweetened red beans
21	210355	crushers for kitchen use, non-electric
12	120275	civilian drones
1	10685	tea extracts for the food industry
22	220111	outdoor blinds of textile
15	150024	keyboards for musical instruments
20	200041	furniture
1	10528	carbon tetrachloride
12	120050	luggage trucks
12	120042	tipping bodies for lorries
6	60110	copper rings
8	80100	tree pruners
1	10207	salts for coloring metal
24	240068	bed linen
4	40074	wool grease
19	190171	tar
7	70088	centrifugal pumps
18	180132	tefillin [phylacteries]
35	350077	advertising by mail order
9	90416	radar apparatus
28	280226	paddleboards
28	280206	chips for gambling
7	70494	glaziers' diamonds [parts of machines]
14	140021	dials [clock- and watchmaking]
15	150068	tom-toms
1	10511	tannic acid
6	60129	rails of metal
37	370121	rental of road sweeping machines
21	210322	hot pots, not electrically heated
6	60120	letter boxes of metal
28	280090	carnival masks
36	360115	investment of funds
1	10680	preparations of microorganisms, other than for medical and veterinary use
12	120110	electric vehicles
16	160091	modelling wax, not for dental purposes
6	60343	cornices of metal
8	80106	pedicure sets
14	140009	silver thread [jewelry]
16	160305	placards of paper or cardboard
11	110173	incinerators
6	60327	hinges of metal
1	10111	benzene derivatives
12	120221	bicycle frames
5	50254	quassia for medical purposes
16	160162	galley racks [printing]
16	160262	transparencies [stationery]
28	280110	skis
12	120091	hubs for bicycle wheels
12	120180	chairlifts
30	300276	tamarind [condiment]
8	80213	nail files, electric
11	110361	hydroponic growing systems
5	50046	balsamic preparations for medical purposes
14	140005	pearls made of ambroid [pressed amber]
1	10654	chemical additives for oils
9	90371	optical glass
29	290117	almonds, ground
14	140107	rings [jewellery]
29	290061	oysters, not live
30	300120	saffron [seasoning]
9	90741	cases for smartphones
10	100282	pill cutters
37	370142	hydraulic fracturing services
9	90674	satellite navigational apparatus
18	180060	walking stick handles
38	380035	satellite transmission
13	130038	sighting mirrors for guns and rifles
1	10220	crotonic aldehyde
37	370151	charging of electric vehicles
11	110182	safety lamps
31	310011	shrubs
3	30018	lipsticks
1	10076	antimony sulfide
11	110074	loading apparatus for furnaces
19	190176	railway sleepers, not of metal
7	70335	machine wheelwork
12	120264	spare wheel covers
9	90508	dog whistles
9	90650	video cassettes
30	300228	rice pudding
11	110097	drying apparatus
3	30108	gaultheria oil
7	70563	suction nozzles for vacuum cleaners
12	120237	air cushion vehicles
7	70426	torque converters, other than for land vehicles
31	310037	cucumbers, fresh
44	440210	alternative medicine services
30	300125	sherbets [ices]
25	250096	aprons [clothing]
9	90433	steelyards [lever scales]
20	200096	placards of wood or plastics
25	250065	cyclists' clothing
28	280146	paragliders
41	410030	production of shows
33	330011	curacao
25	250009	berets
30	300273	udon noodles
21	210164	nest eggs, artificial
30	300118	liquorice [confectionery]
28	280049	draughts [games]
33	330031	alcoholic beverages containing fruit
12	120234	tubeless tires for bicycles
20	200035	animal horns
40	400003	air purification
14	140025	watch chains
10	100218	douche bags
12	120147	motorcycles
20	200059	clothes hangers
21	210367	foam toe separators for use in pedicures
6	60093	preserve tins
39	390046	railway truck rental
22	220087	carbon fibres for textile use
17	170001	cellulose acetate, semi-processed
16	160059	trays for sorting and counting money
30	300106	sandwiches
11	110201	heating plates
35	350153	retail services for works of art provided by art galleries
25	250182	bibs, sleeved, not of paper
9	90386	apparatus for measuring the thickness of skins
16	160032	newspapers
3	30011	jewellers' rouge
1	10643	power steering fluid
28	280220	ball pitching machines
22	220008	raw silk
5	50243	cachets for pharmaceutical purposes
5	50214	lozenges for pharmaceutical purposes
12	120007	inner tubes for pneumatic tyres
19	190106	parquet floor boards
1	10486	sulfides
11	110007	lighting installations for air vehicles
26	260043	false hair
1	10423	perchlorates
17	170066	lute
9	90210	workmen's protective face-shields
9	90816	lifeboats
21	210041	boot jacks
5	50264	sarsaparilla for medical purposes
31	310115	grapes, fresh
19	190078	scaffolding, not of metal
6	60188	sheet piles of metal
31	310167	koi carp, live
7	70207	engraving machines
44	440231	cultivation of plants
7	70228	rolling mills
9	90453	sounding apparatus and machines
21	210327	noodle machines, hand-operated
1	10231	grease-removing preparations for use in manufacturing processes
20	200219	bottle caps, not of metal
1	10099	toning baths [photography]
33	330037	grain-based distilled alcoholic beverages
2	20040	undercoating for vehicle chassis
17	170017	rubber, raw or semi-worked
1	10341	grafting mastic for trees
6	60318	chimney cowls of metal
28	280032	boxing gloves
7	70524	brake pads, other than for vehicles
9	90788	teaching robots
8	80255	fireplace bellows [hand tools]
6	60308	cabanas of metal
16	160166	artists' watercolour saucers
9	90165	limiters [electricity]
9	90648	sunglasses
12	120129	refrigerated railway wagons
19	190236	geotextiles
1	10125	bismuth
31	310097	cuttle bone for birds
4	40026	grease for footwear
9	90025	air analysis apparatus
24	240079	mosquito nets
6	60347	ironwork for doors
29	290230	tofu skin
6	60014	nozzles of metal
2	20079	anti-rust greases
1	10010	acetic anhydride
16	160138	erasing shields
1	10227	solutions for cyanotyping
35	350093	providing commercial information and advice for consumers in the choice of products and services
15	150088	stands for musical instruments
20	200270	book rests [furniture]
45	450002	escorting in society [chaperoning]
9	90055	surveying instruments
8	80029	mortise chisels
10	100164	syringes for medical purposes
3	30249	cosmetics for children
24	240071	household linen
9	90048	anti-interference devices [electricity]
1	10571	anti-sprouting preparations for vegetables
8	80088	apparatus for destroying plant parasites, hand-operated
40	400058	textile treating
20	200261	mirror tiles
16	160010	staples for offices
5	50294	adhesive tapes for medical purposes
36	360056	processing of credit card payments
35	350073	tax preparation
20	200292	jewelry organizer displays
14	140008	spun silver [silver wire]
16	160371	plastic bags for pet waste disposal
1	10410	sorrel salt
20	200169	table tops
40	400104	rental of generators
7	70241	driving motors, other than for land vehicles
29	290214	hot dog sausages
24	240126	crib bumpers [bed linen]
5	50195	slug exterminating preparations
26	260086	frills for clothing
13	130072	firecrackers
7	70429	steam engine boilers
20	200293	sleeping pads
8	80025	bayonets
21	210326	mixing spoons [kitchen utensils]
24	240037	damask
29	290043	fruit, stewed
19	190144	tombstones
9	90183	centering apparatus for photographic transparencies
28	280229	protective films adapted for screens for portable games
7	70154	pressure reducers [parts of machines]
28	280252	ski sticks for roller skis
9	90844	biometric passports
11	110373	soya milk making machines, electric
38	380037	providing telecommunications connections to a global computer network
3	30250	breath freshening preparations for personal hygiene
44	440185	services of a psychologist
21	210108	cutting boards for the kitchen
21	210115	fitted vanity cases
25	250101	slippers
6	60256	latticework of metal
17	170013	draught excluder strips
11	110347	nail lamps
7	70058	trussing apparatus for hay
39	390088	newspaper delivery
25	250123	veils [clothing]
29	290002	seaweed extracts for food
1	10020	chemical additives to motor fuel
7	70321	planing machines
1	10597	carbon black for industrial purposes
9	90235	epidiascopes
30	300252	instant rice
24	240022	table runners, not of paper
7	70435	control mechanisms for machines, engines or motors
3	30129	mint for perfumery
28	280151	teddy bears
1	10487	soldering chemicals
21	210210	table napkin holders
9	90113	respiratory masks, other than for artificial respiration
10	100252	bracelets for medical purposes
16	160187	lithographs
8	80245	hand pumps*
9	90137	pedometers
1	10036	albumenized paper
7	70290	bearings for transmission shafts
9	90369	wavemeters
15	150033	tuning forks
29	290037	crustaceans, not live
10	100231	endoscopy cameras for medical purposes
8	80219	hair clippers for personal use, electric and non-electric
10	100122	ophthalmometers
24	240054	dimity
20	200055	loading gauge rods, not of metal, for railway wagons
9	90070	protective suits for aviators
17	170086	fittings, not of metal, for compressed air lines
20	200054	loading pallets, not of metal
20	200230	waterbeds, not for medical purposes
5	50318	cellulose esters for pharmaceutical purposes
29	290007	peanut butter
7	70034	road sweeping machines, self-propelled
9	90035	asbestos clothing for protection against fire
11	110078	boiler pipes [tubes] for heating installations
39	390071	boat storage
8	80161	braiders [hand tools]
31	310157	tuna, live
2	20087	binding preparations for paints
12	120260	covers for vehicle steering wheels
37	370137	vehicle battery charging
1	10102	baryta
12	120263	brake pads for automobiles
8	80236	meat choppers [hand tools]
7	70211	meat choppers [machines]
1	10127	moistening [wetting] preparations for use in bleaching
27	270010	automobile carpets
7	70127	elevator belts
21	210156	basting spoons [cooking utensils]
29	290175	linseed oil for food
28	280256	hand-held consoles for playing video games
34	340003	tobacco
28	280234	baby gyms
19	190040	binding agents for making stones
22	220078	wrapping or binding bands, not of metal
7	70506	vacuum cleaner attachments for disseminating perfumes and disinfectants
12	120131	sculls
16	160082	song books
14	140075	platinum [metal]
41	410045	arranging and conducting of conferences
29	290227	klipfish [salted and dried cod]
21	210366	egg separators, non-electric, for household purposes
20	200105	stair rods
42	420210	digitization of documents [scanning]
42	420177	computer system analysis
26	260058	shuttles for making fishing nets
1	10662	glucose for the food industry
7	70250	tilt hammers
9	90374	oscillographs
22	220118	laundry bags
35	350078	business management of hotels
21	210191	dishes for soap
6	60484	soundproof booths of metal, transportable
12	120009	air pumps [vehicle accessories]
3	30015	badian essence
6	60412	mooring buoys of metal
21	210125	furniture dusters
2	20088	colorants for liqueurs
42	420048	design of interior decor
29	290224	almond milk-based beverages
25	250163	sleep masks
10	100050	heating cushions, electric, for medical purposes
8	80024	lifting jacks, hand-operated
34	340033	snuff
31	310151	flaxseed meal for animal consumption
9	90089	terminals [electricity]
2	20100	sandarac
18	180005	leather leads
1	10231	degreasing preparations for use in manufacturing processes
29	290146	fruits, tinned
1	10695	antioxidants for use in the manufacture of pharmaceuticals
18	180002	animal skins
5	50168	hematogen
21	210265	cheese-dish covers
1	10345	holmium
6	60059	cable joints of metal, non-electric
9	90471	masts for wireless aerials
45	450234	kimono dressing assistance
8	80236	fleshing knives [hand tools]
16	160226	stencil plates
1	10668	cream of tartar for industrial purposes
12	120067	ladle cars
1	10118	bichloride of tin
1	10712	xylene
28	280219	toy figures
16	160375	banners of paper
12	120031	tires for vehicle wheels
5	50035	fly catching paper
10	100146	supports for flat feet
20	200026	bedsteads of wood
19	190250	pantiles, not of metal
6	60483	fireplace grates of metal
20	200100	packaging containers of plastic
35	350081	systemization of information into computer databases
11	110075	flushing tanks
40	400119	rental of space heating apparatus
12	120155	spikes for tires
11	110236	toilet seats
2	20022	Canada balsam
6	60176	transport pallets of metal
26	260022	snap fasteners
1	10475	salts [chemical preparations]
11	110167	ice machines and apparatus
11	110296	heating pads, electric, not for medical purposes
5	50391	bunion pads
25	250095	wristbands [clothing]
40	400106	incineration of waste and trash
21	210143	plate glass [raw material]
21	210138	fruit presses, non-electric, for household purposes
30	300129	tarts
21	210167	opaline glass
12	120307	tow trucks
16	160146	envelope sealing machines for offices
25	250175	ankle boots
3	30094	emery
11	110329	bread baking machines
12	120156	treads for retreading tyres
6	60307	busts of common metal
5	50149	medicinal tea
1	10198	grafting wax for trees
19	190183	window glass for building
9	90784	squares for measuring
1	10100	soda ash
9	90553	materials for electricity mains [wires, cables]
7	70574	pneumatic waste oil drainers
9	90319	optical lanterns
1	10488	calcined soda
7	70352	lasts for shoes [parts of machines]
10	100047	orthopedic belts
35	350160	providing user reviews for commercial or advertising purposes
16	160313	isinglass for stationery or household purposes
